run_id,Bo,Mo,Sc,E,d,t_detach,Vbubble_detach,yCent_detach,jNorm_detach,mGrowth_detach,dC_detach,kL_detach,dNb_detach,detached,Vbubble_end,yCent_end,jNorm_end,mGrowth_end,dC_end,Aint_end,jNorm_mean,mGrowth_mean,AdCInt
S346,0.37157835,3.01E-13,273.43128,13.551993,0.19113588,0.00327198,4.03E-13,0.0836501,0.983013,2.84E-19,0.000594607,0.000452125,5.58E-19,1,4.03E-13,0.96026,0.976184,1.46E-18,0.00845827,1.38E-09,0.979931,1.42E-18,1.23E-15
S347,0.49532835,4.01E-10,179.68128,18.489493,0.22863588,0.00464355,5.77E-13,0.102439,0.975898,1.02E-17,0.0115283,0.000311717,1.37E-17,1,5.77E-13,0.93863,0.970352,8.73E-17,0.10679,2.02E-09,0.97228,2.44E-17,4.39E-14
S348,0.99032835,1.27E-12,304.68128,38.239493,0.37863588,0.00730114,1.58E-12,0.168017,0.933287,2.94E-18,0.00658929,7.19E-05,4.89E-18,1,1.58E-12,0.89337,0.920349,2.07E-17,0.0407036,3.40E-09,0.921947,3.47E-18,6.80E-14
S349,0.74282835,2.26E-11,242.18128,8.6144935,0.30363588,0.00594746,1.02E-12,0.135225,0.957434,2.19E-18,0.00278164,0.000162074,2.99E-18,1,1.02E-12,0.905245,0.947514,1.44E-17,0.020317,2.63E-09,0.95033,2.87E-18,1.85E-14
S350,0.24782835,7.14E-14,367.18128,28.364493,0.15363588,0.00240709,2.61E-13,0.0670901,0.989012,3.83E-19,0.000396415,0.00238879,1.02E-18,1,2.61E-13,0.969938,0.98421,5.66E-19,0.0095915,1.08E-09,0.986925,1.98E-18,4.27E-16
S351,0.2323596,3.35E-10,277.33753,30.216056,0.38332338,0.00441655,1.62E-12,0.172854,0.932677,1.03E-16,0.0409418,0.000489273,1.26E-16,1,1.62E-12,0.858842,0.929711,6.44E-16,0.415955,3.22E-09,0.924074,9.14E-17,2.58E-13
S352,0.7273596,1.06E-12,152.33753,10.466056,0.23332338,0.0049868,6.01E-13,0.102994,0.974587,4.82E-19,0.0014522,0.00012747,7.64E-19,1,6.01E-13,0.946224,0.96306,4.05E-18,0.0133848,2.24E-09,0.970106,1.75E-18,5.99E-15
S353,0.9748596,1.89E-11,339.83753,20.341056,0.15832338,0.00482482,2.77E-13,0.0704913,0.98829,5.77E-19,0.00106606,0.000479563,1.25E-18,1,2.77E-13,0.806222,0.978589,2.38E-18,0.0103228,1.45E-09,0.986189,2.43E-18,2.60E-15
S354,0.4798596,5.96E-14,214.83753,0.59105597,0.30832338,0.00462488,1.05E-12,0.134762,0.955911,1.24E-20,5.48E-05,6.01E-05,1.71E-20,1,1.05E-12,0.952126,0.920178,5.67E-20,0.00057504,2.08E-09,0.948048,4.42E-20,2.84E-16
S355,0.3561096,4.47E-12,183.58753,5.528556,0.27082338,0.00391553,8.10E-13,0.119081,0.966173,1.20E-18,0.00152703,0.000193846,1.14E-18,1,8.10E-13,0.954083,0.944872,1.12E-17,0.015884,1.73E-09,0.960392,2.36E-18,5.87E-15
S356,0.8511096,1.41E-14,308.58753,25.278556,0.12082338,0.00382296,1.61E-13,0.0534681,0.993106,1.27E-19,4.46E-05,0,7.97E-19,1,1.61E-13,0.787745,0.986996,2.49E-20,0.00197881,1.13E-09,0.991706,4.99E-19,2.90E-17
S357,0.6036096,7.95E-11,246.08753,15.403556,0.19582338,0.00445222,4.23E-13,0.0870818,0.982254,2.03E-18,0.00305044,0.000275467,2.54E-18,1,4.23E-13,0.941426,0.977104,1.57E-17,0.0287167,1.75E-09,0.97926,6.51E-18,9.22E-15
S358,0.1086096,2.51E-13,371.08753,35.153556,0.34582338,0.00242375,1.32E-12,0.150548,0.945073,6.25E-18,0.00506558,0.000243416,3.80E-18,1,1.32E-12,0.928045,0.928956,7.95E-17,0.0797718,2.13E-09,0.935542,9.18E-18,1.56E-14
S359,0.0467346,3.87E-11,261.71253,27.747306,0.21457338,0.00144537,5.08E-13,0.0951031,0.978652,2.71E-17,0.011001,0.00103645,1.26E-17,1,5.09E-13,0.958614,0.970038,3.25E-16,0.300382,1.33E-09,0.975677,7.52E-17,1.22E-14
S360,0.5417346,1.22E-13,386.71253,7.997306,0.36457338,0.00534714,1.47E-12,0.159762,0.938601,2.09E-19,0.000664403,5.67E-05,2.72E-19,1,1.47E-12,0.938356,0.89871,1.26E-18,0.00575427,2.44E-09,0.927762,4.09E-19,4.79E-15
S361,0.7892346,6.88E-10,199.21253,37.622306,0.28957338,0.00649182,9.26E-13,0.131124,0.961439,3.25E-17,0.0336122,0.000259081,6.00E-17,1,9.26E-13,0.919329,0.949261,2.33E-16,0.225737,2.62E-09,0.955717,4.65E-17,2.32E-13
S362,0.2942346,2.18E-12,324.21253,17.872306,0.13957338,0.00256361,2.16E-13,0.0612645,0.990919,6.39E-19,0.000564733,0.00193578,1.13E-18,1,2.16E-13,0.972181,0.986901,2.45E-18,0.0104548,9.85E-10,0.989195,3.07E-18,5.82E-16
S363,0.4179846,1.63E-10,355.46253,12.934806,0.38947572,0.00551249,1.68E-12,0.174771,0.930749,1.64E-17,0.00940107,0.00034548,2.59E-17,1,1.68E-12,0.812739,0.915441,9.82E-17,0.0741255,3.30E-09,0.920599,1.40E-17,7.49E-14
S364,0.9129846,5.16E-13,230.46253,32.684806,0.25207338,0.00571241,7.02E-13,0.111438,0.97015,6.42E-19,0.00272613,8.27E-05,1.16E-18,1,7.02E-13,0.948903,0.953835,3.40E-18,0.0229703,2.55E-09,0.964943,2.42E-18,1.41E-14
S365,0.6654846,9.18E-12,292.96253,3.059806,0.32707338,0.00580066,1.18E-12,0.145124,0.950635,5.66E-19,0.000772852,0.000149594,8.10E-19,1,1.18E-12,0.872928,0.953247,3.85E-18,0.0057055,2.50E-09,0.942319,7.10E-19,5.41E-15
S366,0.1704846,2.90E-14,167.96253,22.809806,0.17707338,0.00213536,3.46E-13,0.0769865,0.985422,6.80E-19,0.000901294,0.00132904,1.42E-18,1,3.46E-13,0.964231,0.980341,1.31E-18,0.0225522,1.18E-09,0.982705,3.76E-18,1.07E-15
S367,0.1395471,1.32E-11,394.52503,16.637931,0.31769838,0.00280546,1.11E-12,0.140159,0.953694,9.87E-18,0.0050649,0.000460399,7.63E-18,1,1.11E-12,0.934002,0.939497,8.63E-17,0.0702362,2.05E-09,0.946487,1.21E-17,1.66E-14
S368,0.6345471,4.16E-14,269.52503,36.387931,0.16769838,0.00391829,3.10E-13,0.073808,0.986832,3.02E-19,0.000576422,0.00117923,1.31E-18,1,3.10E-13,0.950133,0.983529,1.34E-19,0.00874561,1.52E-09,0.984389,1.45E-18,1.11E-15
S369,0.8820471,2.34E-10,332.02503,6.762931,0.24269838,0.00599965,6.51E-13,0.109187,0.97275,1.22E-18,0.00182163,0.000214606,2.06E-18,1,6.51E-13,0.903964,0.961965,8.68E-18,0.0126416,2.16E-09,0.968359,2.51E-18,9.59E-15
S370,0.3870471,7.40E-13,207.02503,26.512931,0.39269838,0.00480062,1.70E-12,0.172245,0.929267,6.79E-18,0.0082106,0.000133663,7.67E-18,1,1.70E-12,0.901901,0.920223,6.60E-17,0.0710565,2.61E-09,0.916994,7.27E-18,5.74E-14
S371,0.2632971,9.87E-10,238.27503,21.575431,0.35519838,0.00480495,1.39E-12,0.161078,0.942081,9.41E-17,0.0395316,0.000468677,1.18E-16,1,1.39E-12,0.863331,0.940651,5.82E-16,0.370994,2.97E-09,0.935221,9.22E-17,2.52E-13
S372,0.7582971,3.12E-12,363.27503,1.825431,0.20519838,0.00481208,4.65E-13,0.0907215,0.980323,3.96E-20,0.000106186,0.000195683,7.06E-20,1,4.65E-13,0.94704,0.970753,2.84E-19,0.000995586,2.00E-09,0.976862,1.61E-19,3.61E-16
S373,0.5107971,5.55E-11,175.77503,31.450431,0.13019838,0.00334631,1.88E-13,0.0577118,0.992131,3.75E-18,0.00334694,0.00119494,5.09E-18,1,1.88E-13,0.851592,0.988327,1.62E-17,0.045073,1.12E-09,0.990632,1.59E-17,4.26E-15
S374,0.0157971,1.75E-13,300.77503,11.700431,0.12873354,0.000579115,1.83E-13,0.0559475,0.992314,2.10E-18,0.00035802,0,9.02E-19,1,1.83E-13,0.462789,0.990362,9.86E-18,0.0327567,1.10E-09,0.990848,1.03E-17,7.14E-17
S375,0.0776721,1.14E-10,160.15003,4.294181,0.14894838,0.00157377,2.46E-13,0.0660194,0.989664,3.74E-18,0.00153536,0.00120183,1.43E-18,1,2.46E-13,0.842295,0.987134,3.10E-17,0.0415388,1.25E-09,0.988084,1.43E-17,1.19E-15
S376,0.5726721,3.60E-13,285.15003,24.044181,0.29894838,0.00500741,9.87E-13,0.131343,0.958449,7.23E-19,0.00238311,7.33E-05,9.55E-19,1,9.87E-13,0.938098,0.943143,6.56E-18,0.0209776,2.09E-09,0.951113,2.01E-18,1.30E-14
S377,0.8201721,6.41E-12,222.65003,14.169181,0.37394838,0.0067752,1.54E-12,0.166161,0.935509,4.10E-18,0.0052059,0.000127394,6.25E-18,1,1.54E-12,0.865398,0.920505,2.51E-17,0.0339231,3.06E-09,0.924656,3.92E-18,4.90E-14
S378,0.3251721,2.03E-14,347.65003,33.919181,0.22394838,0.00326434,5.54E-13,0.0975788,0.976663,2.54E-19,0.000848942,0.000278305,5.88E-19,1,5.54E-13,0.958086,0.965618,3.32E-19,0.0132916,1.51E-09,0.972376,1.49E-18,2.11E-15
S379,0.4489221,2.70E-11,316.40003,38.856681,0.18644838,0.00372907,3.85E-13,0.0824804,0.983872,3.00E-18,0.00441405,0.000349772,3.66E-18,1,3.85E-13,0.946296,0.98034,2.17E-17,0.0500003,1.61E-09,0.981096,1.13E-17,1.05E-14
S380,0.9439221,8.54E-14,191.40003,19.106681,0.33644838,0.00662687,1.25E-12,0.148562,0.946899,3.52E-19,0.00213689,3.17E-05,5.58E-19,1,1.25E-12,0.934794,0.922593,1.13E-18,0.0159564,2.42E-09,0.93772,1.05E-18,1.76E-14
S381,0.6964221,4.80E-10,378.90003,28.981681,0.26144838,0.00576962,7.54E-13,0.117779,0.968563,8.46E-18,0.0104815,0.000272204,1.57E-17,1,7.54E-13,0.928401,0.959185,6.14E-17,0.0763413,2.34E-09,0.963837,1.56E-17,5.75E-14
S382,0.2014221,1.52E-12,253.90003,9.231681,0.11144838,0.00190766,1.37E-13,0.0487273,0.994246,5.30E-19,0.000173035,0,8.87E-19,1,1.37E-13,0.980097,0.990793,1.14E-18,0.00599045,7.87E-10,0.99305,2.31E-18,7.87E-17
S383,0.19755491,6.70E-12,321.28284,26.975822,0.27433901,0.00301692,8.31E-13,0.120633,0.965355,6.98E-18,0.00573138,0.00031539,5.43E-18,1,8.31E-13,0.944151,0.953089,6.38E-17,0.0743583,1.81E-09,0.959653,1.23E-17,1.72E-14
S384,0.69255491,2.12E-14,196.28284,7.2258216,0.12433901,0.00351394,1.70E-13,0.0546804,0.992772,7.16E-20,3.44E-05,0,3.96E-19,1,1.70E-13,0.853831,0.986826,1.54E-20,0.00120227,1.15E-09,0.991292,2.98E-19,2.52E-17
S385,0.94005491,1.19E-10,383.78284,36.850822,0.19933901,0.00549058,4.39E-13,0.0893401,0.981519,2.60E-18,0.00470603,0.000218232,3.93E-18,1,4.39E-13,0.857281,0.972249,1.62E-17,0.0357266,1.73E-09,0.978404,7.84E-18,1.80E-14
S386,0.44505491,3.77E-13,258.78284,17.100822,0.34933901,0.00480849,1.35E-12,0.153153,0.94363,1.37E-18,0.00274357,9.15E-05,1.56E-18,1,1.35E-12,0.926048,0.926247,1.38E-17,0.0239936,2.35E-09,0.933762,2.23E-18,1.70E-14
S387,0.32130491,5.02E-10,165.03284,12.163322,0.38683901,0.00518545,1.65E-12,0.174875,0.931605,7.31E-17,0.028599,0.000386435,8.24E-17,1,1.65E-12,0.84456,0.922433,4.12E-16,0.251879,3.26E-09,0.92275,6.01E-17,2.13E-13
S388,0.81630491,1.59E-12,290.03284,31.913322,0.23683901,0.00531892,6.20E-13,0.104882,0.973734,8.26E-19,0.00257543,0.000117081,1.35E-18,1,6.20E-13,0.943135,0.960772,6.49E-18,0.0220097,2.36E-09,0.969149,2.84E-18,1.16E-14
S389,0.56880491,2.83E-11,227.53284,2.2883216,0.16183901,0.00386317,2.89E-13,0.0716165,0.987853,1.78E-19,0.000249393,0.000529354,2.66E-19,1,2.89E-13,0.924829,0.983526,9.97E-19,0.00285117,1.40E-09,0.985689,7.39E-19,5.02E-16
S390,0.073804912,8.94E-14,352.53284,22.038322,0.12638979,0.00122014,1.77E-13,0.0551156,0.992556,8.66E-19,0.000261218,0,1.16E-18,1,1.77E-13,0.791297,0.990711,2.10E-18,0.0139817,1.10E-09,0.991084,4.16E-18,9.83E-17
S391,0.011929912,5.80E-11,243.15784,34.382072,0.10558901,0.000553245,1.23E-13,0.0467301,0.994783,5.46E-17,0.00529288,0.00832303,7.18E-18,1,1.24E-13,0.582739,0.993405,3.27E-16,0.425492,8.86E-10,0.993811,2.14E-16,8.63E-16
S392,0.50692991,1.83E-13,368.15784,14.632072,0.25558901,0.00435213,7.21E-13,0.111952,0.969552,1.91E-19,0.0007141,9.99E-05,2.82E-19,1,7.21E-13,0.947247,0.958638,9.66E-19,0.00770283,1.77E-09,0.964128,8.04E-19,2.83E-15
S393,0.75442991,3.26E-12,180.65784,24.507072,0.33058901,0.00609356,1.21E-12,0.146504,0.949324,4.34E-18,0.00756398,0.000106661,6.01E-18,1,1.21E-12,0.871614,0.945035,3.69E-17,0.0539587,2.65E-09,0.940678,5.94E-18,5.63E-14
S394,0.25942991,1.03E-14,305.65784,4.7570716,0.18058901,0.00263367,3.60E-13,0.0786961,0.984808,4.13E-20,7.20E-05,0,1.33E-19,1,3.60E-13,0.964638,0.977944,2.11E-20,0.00155302,1.28E-09,0.981956,2.34E-19,1.05E-16
S395,0.38317991,1.38E-11,399.40784,9.6945716,0.21808901,0.00370377,5.25E-13,0.0961873,0.978039,7.53E-19,0.00105153,0.000268542,8.02E-19,1,5.25E-13,0.960215,0.965207,5.70E-18,0.0113509,1.54E-09,0.97432,2.20E-18,2.99E-15
S396,0.87817991,4.35E-14,274.40784,29.444572,0.36808901,0.00669161,1.50E-12,0.162219,0.936778,3.58E-19,0.00235947,2.62E-05,5.65E-19,1,1.50E-12,0.931617,0.897669,1.04E-18,0.0175798,2.79E-09,0.925809,9.88E-19,2.16E-14
S397,0.63067991,2.45E-10,336.90784,19.569572,0.29308901,0.00575082,9.50E-13,0.131739,0.960427,8.41E-18,0.00850162,0.000270751,1.43E-17,1,9.50E-13,0.915042,0.951959,5.85E-17,0.0623182,2.54E-09,0.954383,1.17E-17,5.27E-14
S398,0.13567991,7.74E-13,211.90784,39.319572,0.14308901,0.00177268,2.27E-13,0.062519,0.990489,3.00E-18,0.00188539,0.00279751,3.93E-18,1,2.27E-13,0.96997,0.987582,1.61E-17,0.049295,9.58E-10,0.988699,1.45E-17,1.40E-15
S399,0.16661741,3.51E-10,360.34534,1.0539466,0.35871401,0.00373551,1.42E-12,0.161741,0.940855,2.87E-18,0.00109569,0.000608156,3.33E-18,1,1.42E-12,0.909778,0.93611,1.99E-17,0.012129,2.22E-09,0.93361,2.89E-18,5.48E-15
S400,0.66161741,1.11E-12,235.34534,20.803947,0.20871401,0.00452278,4.82E-13,0.0920319,0.979607,5.46E-19,0.00153998,0.000203069,1.02E-18,1,4.82E-13,0.949599,0.96958,3.98E-18,0.0156862,2.04E-09,0.975987,2.36E-18,5.00E-15
S401,0.90911741,1.97E-11,297.84534,10.928947,0.13371401,0.00431218,1.98E-13,0.0595496,0.991638,3.61E-19,0.000446648,0.00110756,8.24E-19,1,1.98E-13,0.774875,0.985456,1.05E-18,0.00517634,1.20E-09,0.990049,1.52E-18,7.44E-16
S402,0.41411741,6.24E-14,172.84534,30.678947,0.28371401,0.00414283,8.89E-13,0.124002,0.962558,7.84E-19,0.00316242,7.78E-05,1.05E-18,1,8.89E-13,0.942082,0.951036,3.82E-18,0.0367148,1.74E-09,0.95588,3.20E-18,1.34E-14
S403,0.29036741,4.68E-12,266.59534,35.616447,0.32121401,0.00388302,1.14E-12,0.141216,0.952633,1.06E-17,0.0101521,0.000228986,1.06E-17,1,1.14E-12,0.933051,0.936911,9.45E-17,0.105694,2.15E-09,0.944699,1.44E-17,4.64E-14
S404,0.78536741,1.48E-14,391.59534,15.866447,0.17121401,0.00435189,3.24E-13,0.075476,0.986179,5.90E-20,0.000128677,0.00111286,3.05E-19,1,3.24E-13,0.908181,0.981676,1.45E-20,0.00179388,1.49E-09,0.983643,2.79E-19,2.74E-16
S405,0.53786741,8.32E-11,204.09534,25.741447,0.24621401,0.00476644,6.70E-13,0.109691,0.972009,8.39E-18,0.0102554,0.000245346,1.06E-17,1,6.70E-13,0.918682,0.967962,7.32E-17,0.0898914,2.08E-09,0.967486,1.72E-17,4.34E-14
S406,0.042867412,2.63E-13,329.09534,5.9914466,0.10060854,0.000842074,1.11E-13,0.0437739,0.995319,5.36E-19,4.40E-05,0,4.47E-19,1,1.11E-13,0.553698,0.994079,9.18E-19,0.00550055,8.58E-10,0.994286,2.28E-18,5.64E-18
S407,0.10474241,4.05E-11,188.47034,18.335197,0.18996401,0.00195359,3.98E-13,0.0838106,0.983299,1.04E-17,0.00625175,0.000698119,5.62E-18,1,3.98E-13,0.963685,0.976063,1.07E-16,0.125968,1.20E-09,0.98072,3.41E-17,8.05E-15
S408,0.59974241,1.28E-13,313.47034,38.085197,0.33996401,0.00541419,1.28E-12,0.149231,0.946334,9.02E-19,0.00334801,5.19E-05,1.18E-18,1,1.28E-12,0.926402,0.926303,4.89E-18,0.0291766,2.37E-09,0.936873,2.15E-18,2.27E-14
S409,0.84724241,7.20E-10,250.97034,8.4601966,0.26496401,0.0063848,7.76E-13,0.12002,0.967635,4.03E-18,0.00497782,0.000248341,7.63E-18,1,7.76E-13,0.896701,0.955818,2.97E-17,0.0330993,2.33E-09,0.962792,6.93E-18,3.07E-14
S410,0.35224241,2.28E-12,375.97034,28.210197,0.34728822,0.00437748,1.33E-12,0.152685,0.94455,4.77E-18,0.00520586,0.000177872,5.20E-18,1,1.33E-12,0.914899,0.935128,3.73E-17,0.0478375,2.21E-09,0.935098,5.79E-18,2.92E-14
S411,0.47599241,1.71E-10,282.22034,23.272697,0.15246401,0.00359925,2.57E-13,0.0677842,0.98922,2.80E-18,0.00316208,0.000520484,2.93E-18,1,2.57E-13,0.8757,0.985052,1.63E-17,0.036285,1.29E-09,0.987345,1.15E-17,5.63E-15
S412,0.97099241,5.40E-13,157.22034,3.5226966,0.30246401,0.00643592,1.01E-12,0.133959,0.957032,1.60E-19,0.000616523,5.31E-05,2.34E-19,1,1.01E-12,0.930246,0.92968,1.11E-18,0.00455426,3.08E-09,0.94966,4.00E-19,4.41E-15
S413,0.72349241,9.60E-12,344.72034,33.147697,0.37746401,0.00647586,1.57E-12,0.167753,0.934492,8.40E-18,0.00923182,0.000154087,1.29E-17,1,1.57E-12,0.854419,0.939362,4.70E-17,0.0614779,2.92E-09,0.923538,7.64E-18,8.39E-14
S414,0.22849241,3.04E-14,219.72034,13.397697,0.22746401,0.00278111,5.71E-13,0.0989626,0.97597,2.44E-19,0.000673098,0.000278158,4.08E-19,1,5.71E-13,0.951789,0.969466,7.89E-19,0.0119547,1.44E-09,0.971602,1.39E-18,1.47E-15
S415,0.24396116,1.43E-10,176.75159,6.6086341,0.30715151,0.00384437,1.04E-12,0.137214,0.956565,1.24E-17,0.00698422,0.00042415,1.29E-17,1,1.04E-12,0.927197,0.94876,1.01E-16,0.0747351,1.90E-09,0.95041,1.56E-17,3.04E-14
S416,0.73896116,4.51E-13,301.75159,26.358634,0.15715151,0.00412127,2.73E-13,0.0694161,0.98842,3.37E-19,0.000587288,0.00102452,1.16E-18,1,2.73E-13,0.899284,0.98022,6.07E-19,0.00784357,1.45E-09,0.986269,1.57E-18,1.13E-15
S417,0.98646116,8.02E-12,239.25159,16.483634,0.23215151,0.00581897,5.96E-13,0.103381,0.974727,8.81E-19,0.00222509,0.00012391,1.33E-18,1,5.96E-13,0.919226,0.959974,6.43E-18,0.0170717,2.18E-09,0.970392,2.50E-18,1.07E-14
S418,0.49146116,2.54E-14,364.25159,36.233634,0.38215151,0.00518442,1.61E-12,0.166981,0.932502,4.68E-19,0.00241656,3.37E-05,5.98E-19,1,1.61E-12,0.936341,0.888086,1.87E-18,0.0227616,2.58E-09,0.920454,1.28E-18,1.77E-14
S419,0.36771116,3.38E-11,333.00159,31.296134,0.34465151,0.00466798,1.31E-12,0.153041,0.945585,1.83E-17,0.0129117,0.000289916,2.23E-17,1,1.31E-12,0.94403,0.906902,1.25E-16,0.108806,2.19E-09,0.937007,1.83E-17,7.68E-14
S420,0.86271116,1.07E-13,208.00159,11.546134,0.19465151,0.00486866,4.18E-13,0.0859947,0.98215,1.30E-19,0.000413338,0.00033961,4.35E-19,1,4.18E-13,0.922161,0.97353,1.28E-19,0.00449464,1.75E-09,0.978978,6.12E-19,1.28E-15
S421,0.61521116,6.02E-10,395.50159,21.421134,0.11965151,0.00367897,1.58E-13,0.0534459,0.99338,1.85E-18,0.001583,0.000899348,1.80E-18,1,1.58E-13,0.717787,0.990363,6.05E-18,0.018039,1.02E-09,0.992078,7.77E-18,2.01E-15
S422,0.12021116,1.90E-12,270.50159,1.6711341,0.26965151,0.00231246,8.04E-13,0.118047,0.966457,4.38E-19,0.000335084,0.00034707,2.62E-19,1,8.04E-13,0.944536,0.95575,4.91E-18,0.00572042,1.73E-09,0.960798,8.85E-19,7.56E-16
S423,0.058336162,3.91E-12,379.87659,14.014884,0.13840151,0.00119061,2.12E-13,0.0605846,0.991118,1.86E-18,0.000709498,0.00302819,1.06E-18,1,2.12E-13,0.789425,0.988861,1.09E-17,0.0261369,1.16E-09,0.989529,8.54E-18,3.50E-16
S424,0.55333616,1.24E-14,254.87659,33.764884,0.28840151,0.00476682,9.19E-13,0.12636,0.961138,2.05E-19,0.00148994,7.07E-05,5.19E-19,1,9.19E-13,0.92789,0.956292,2.19E-19,0.015852,1.94E-09,0.954205,1.18E-18,7.34E-15
S425,0.80083616,6.95E-11,317.37659,4.1398841,0.36340151,0.00687708,1.46E-12,0.163052,0.939369,2.14E-18,0.00189525,0.000204819,3.60E-18,1,1.46E-12,0.880841,0.926759,1.19E-17,0.0118671,3.13E-09,0.929632,1.88E-18,1.76E-14
S426,0.30583616,2.20E-13,192.37659,23.889884,0.21340151,0.00314058,5.04E-13,0.0932143,0.978803,7.91E-19,0.00185101,0.000279871,1.19E-18,1,5.04E-13,0.955492,0.970911,6.01E-18,0.0267112,1.51E-09,0.974984,3.90E-18,4.26E-15
S427,0.42958616,2.93E-10,223.62659,28.827384,0.17590151,0.00376933,3.42E-13,0.0784185,0.985676,7.00E-18,0.00810111,0.000392848,7.22E-18,1,3.42E-13,0.906266,0.981655,5.23E-17,0.0894558,1.49E-09,0.983386,2.52E-17,1.84E-14
S428,0.92458616,9.26E-13,348.62659,9.0773841,0.32590151,0.00655572,1.17E-12,0.144387,0.950379,3.28E-19,0.00096422,6.33E-05,4.82E-19,1,1.17E-12,0.918661,0.926122,2.40E-18,0.00670246,3.13E-09,0.941868,5.97E-19,7.62E-15
S429,0.67708616,1.65E-11,161.12659,38.702384,0.25090151,0.00516041,6.95E-13,0.111356,0.970852,7.18E-18,0.012263,0.000163128,9.33E-18,1,6.95E-13,0.931746,0.961954,6.04E-17,0.10441,2.25E-09,0.96591,1.60E-17,5.72E-14
S430,0.18208616,5.21E-14,286.12659,18.952384,0.10090151,0.00169442,1.12E-13,0.0440929,0.995274,4.34E-19,1.27E-05,0,1.06E-18,1,1.12E-13,0.978963,0.993351,2.66E-19,0.00491982,7.24E-10,0.994189,1.80E-18,2.02E-18
S431,0.15114866,2.36E-11,247.06409,22.655509,0.39152651,0.00329295,1.69E-12,0.173547,0.930096,5.84E-17,0.0188183,0.000489591,4.41E-17,1,1.69E-12,0.921617,0.905612,3.79E-16,0.237452,2.40E-09,0.919641,4.47E-17,9.01E-14
S432,0.64614866,7.46E-14,372.06409,2.9055091,0.24152651,0.00472482,6.44E-13,0.106086,0.972711,2.01E-20,9.26E-05,0.000117573,4.36E-20,1,6.44E-13,0.948181,0.963191,3.85E-20,0.000979621,1.78E-09,0.967858,9.92E-20,3.71E-16
S433,0.89364866,4.20E-10,184.56409,32.530509,0.16652651,0.00505041,3.07E-13,0.0748696,0.987132,5.68E-18,0.00859985,0.000295996,7.22E-18,1,3.07E-13,0.781845,0.980311,3.79E-17,0.0701915,1.44E-09,0.984938,2.05E-17,2.44E-14
S434,0.39864866,1.33E-12,309.56409,12.780509,0.31652651,0.00439532,1.11E-12,0.138916,0.953767,1.31E-18,0.00201112,0.000136358,1.40E-18,1,1.11E-12,0.947417,0.922437,1.24E-17,0.0185576,2.12E-09,0.945755,2.17E-18,1.03E-14
S435,0.27489866,9.95E-11,340.81409,17.718009,0.27902651,0.00380097,8.61E-13,0.124207,0.964095,9.59E-18,0.00696772,0.000392097,1.06E-17,1,8.61E-13,0.95017,0.944988,7.46E-17,0.0708493,1.73E-09,0.958751,1.48E-17,2.70E-14
S436,0.76989866,3.15E-13,215.81409,37.468009,0.12902651,0.00380908,1.84E-13,0.0570704,0.99218,6.19E-19,0.000523713,0.00501568,2.78E-18,1,1.84E-13,0.829927,0.987674,5.49E-19,0.0103383,1.14E-09,0.990616,2.64E-18,5.55E-16
S437,0.52239866,5.60E-12,278.31409,7.8430091,0.20402651,0.00407408,4.60E-13,0.0899873,0.980668,4.06E-19,0.000765749,0.000247409,5.45E-19,1,4.60E-13,0.930062,0.977328,2.95E-18,0.008197,1.69E-09,0.977284,1.46E-18,2.20E-15
S438,0.027398662,1.77E-14,153.31409,27.593009,0.11174135,0.000694809,1.38E-13,0.0485427,0.994198,3.73E-18,0.000303993,0,3.39E-18,1,1.38E-13,0.55206,0.99271,6.68E-18,0.0487602,9.61E-10,0.992995,1.62E-17,3.98E-17
S439,0.089273662,8.62E-10,293.93909,39.936759,0.22277651,0.00245641,5.49E-13,0.0996496,0.977104,7.50E-17,0.0334415,0.000904159,6.14E-17,1,5.49E-13,0.819997,0.971856,7.11E-16,0.589718,1.87E-09,0.974357,1.62E-16,6.79E-14
S440,0.58427366,2.73E-12,168.93909,20.186759,0.37277651,0.0057472,1.54E-12,0.16468,0.93601,6.65E-18,0.00863998,0.000130197,8.94E-18,1,1.54E-12,0.901823,0.927922,5.74E-17,0.0633908,2.48E-09,0.925083,6.97E-18,6.87E-14
S441,0.83177366,4.85E-11,356.43909,30.061759,0.29777651,0.00627265,9.80E-13,0.133197,0.959028,5.74E-18,0.00750678,0.000175409,9.04E-18,1,9.80E-13,0.928049,0.942217,3.56E-17,0.0517434,2.79E-09,0.952317,7.69E-18,5.15E-14
S442,0.33677366,1.53E-13,231.43909,10.311759,0.14777651,0.00274801,2.41E-13,0.0647074,0.989829,2.25E-19,0.000235872,0.00228079,6.13E-19,1,2.41E-13,0.968969,0.98607,4.10E-19,0.00489024,1.05E-09,0.987886,1.10E-18,2.69E-16
S443,0.46052366,1.15E-11,200.18909,5.3742591,0.35812807,0.00515586,1.42E-12,0.158506,0.941272,3.38E-18,0.0027883,0.000206558,3.93E-18,1,1.42E-12,0.783936,0.929305,2.34E-17,0.023575,3.04E-09,0.931555,3.20E-18,1.90E-14
S444,0.95552366,3.64E-14,325.18909,25.124259,0.26027651,0.00586389,7.49E-13,0.115142,0.967983,1.19E-19,0.000794385,7.20E-05,3.10E-19,1,7.49E-13,0.941096,0.952756,9.83E-20,0.00692363,2.53E-09,0.962415,5.94E-19,4.31E-15
